,count,inflections
event,7,"event, events"
"as,",1,"as,"
retribut,2,retribution
safeti,1,safety
d/o,1,d/o
robert,91,"Roberts, Robert"
publish,290,"publisher, Publishing, Publisher, published"
9:13,4,9:13
7,34,7
testifi,14,testifying
ass,2,"assssssssss, ASSSSS"
responsible.,6,responsible.
selfinterest,1,selfinterest
pub,1,pub
92069-3,1,92069-3
encyclopedia=a,14,encyclopedia=A
reason,168,"reason, Reason, reasonable, reasons, reasoning"
base,375,"bases, base, Based, based"
'game,1,'games
basi,149,"Basis, basis"
4-minut,1,4-minute
hfkdfh,1,hfkdfh
american,42,"American, Americans"
.org/,1,.org/
lifetim,14,lifetime
assign,1,ASSIGNMENT
attitude-behavior,30,attitude-behavior
obviou,5,obvious
elder,1,elder
river,2,river
''individu,3,''individual
author=,1,author=
fischel,1,Fischel
//faculty.virginia.edu/haidtlab/articles/haidt.graham.when-morality-opposes-justice.doc,35,//faculty.virginia.edu/haidtlab/articles/haidt.graham.when-morality-opposes-justice.doc
|pundit,15,|pundit
adher,11,"adherence, adhered, adhere"
blindli,1,blindly
norma,25,norma
flatteri,1,flattery
asshol,1,assholes
krishan,1,krishan
jordan,2,"jordan, Jordan"
|date=jan–feb,1,|date=Jan–Feb
rawl,1,Rawls
std,11,STD
neural,30,"Neural, neural"
grey,2,grey
scandinavian,4,Scandinavians
consumpt,3,"Consumption, consumption"
toward,146,"toward, towards"
conformity|conform,9,conformity|conform
/nowiki,22,/nowiki
seth,1,Seth
اخلاق,5,اخلاق
responsibility==,1,Responsibility==
happin,1,happines
juici,1,juicy
imagin,9,"Imagine, imagine, imagined"
www.adherents.com|accessdate=,10,www.adherents.com|accessdate=
2001|publisher=,90,2001|publisher=
exampl,700,"examples, example, Example, Examples"
lip,1,lips
aspirations.jpg|thumb|a,1,Aspirations.jpg|thumb|A
1023/b,1,1023/B
maryland|year=2005|,51,Maryland|year=2005|
eaten,5,"EATEN, eaten"
alpha,1,Alpha
"rationalization,",1,"rationalization,"
clear,12,clear
2008–103,1,2008–103
clean,4,clean
blend,6,blend
awesom,1,awesome
//en.wikipedia.org/wiki/life_why_we_exist,17,//en.wikipedia.org/wiki/LIFE_Why_We_Exist
phenomenon,66,phenomenon
666,1,666
nations:,1,Nations:
nonviol,31,nonviolent
661,33,661
tenet,17,tenets
agnostics/ahtheist,1,Agnostics/Ahtheists
a4jrt89o,1,a4jrt89o
coerc,1,coerce
pretti,4,pretty
paranoid,1,paranoid
queh,1,Queh
//purl,1,//purl
lennon,1,Lennon
darwin,6,"darwin, Darwinizing, Darwin, darwinism, Darwinism"
|first=gabriel,11,|first=Gabriel
albeit,4,albeit
nativ,1,Native
"cash,",1,"cash,"
basement,1,basement
erences/,11,erences/
10:49,1,10:49
chasten,1,chastened
//atheistprinciples.tripod.com/discussions.htm,1,//atheistprinciples.tripod.com/discussions.htm
x,12,"X, x"
superstiti,17,superstitious
delus,27,"Delusion, delusion"
mergefrom|mor,7,"mergefrom|Moral, Mergefrom|Moral"
portrait,4,portrait
"bravery,",1,"bravery,"
domain.,34,domain.
systemat,67,systematic
particip,55,"participants, Participation"
piss,3,"pissed, piss"
10.1016/j.neuron.2010.03.003,9,10.1016/j.neuron.2010.03.003
numer,1,numerous
isol,1,isolated
yummmmmm,1,yummmmmm
distinguish,191,"distinguishing, distinguish, distinguishes, distinguished"
intitle|accept,3,intitle|acceptable
succubus,1,succubi
women.jpg|women,1,women.jpg|Women
both,127,"Both, both"
"behaviors,",1,"behaviors,"
refimprov,8,"Refimprove, refimprove"
apart.|frank,1,apart.|Frank
"live,",2,"live,"
header,21,header
coincid,20,"coincide, coincides"
forgiv,13,"forgiveness, forgiving, Forgiveness"
'look,3,'Look
territori,384,"territorial, territory, Territorial"
anti-religi,1,anti-religious
threaten,24,"threaten, threatened"
'll,5,'ll
walter,41,Walter
jesuit,1,Jesuit
regroup,8,regroupements
imag,85,"imaging, images, Image, image"
crack,3,"CRACK, crack"
"manner,",4,"manner,"
partli,4,partly
"pregnancy,",1,"pregnancy,"
ex=1357880400,15,ex=1357880400
look,173,"looked, look, looking, Looking, Looks, looks, Look"
while,249,"while, While"
bljl,1,bljl
ought,81,ought
agent’,1,agent’s
pack,4,"pack, packs"
potlatch,2,"Potlatch, potlatch"
pragmat,3,Pragmatism
readi,7,ready
bot,162,"bot, Bot"
kiehl,15,Kiehl
суртахуун,3,суртахуун
see:,1,See:
grant,1,granted
high-poverti,1,high-poverty
belong,17,"belongs, belonging, belong"
deion_sanders|,1,Deion_Sanders|
shag,1,SHAG
grand,1,grand
shah,2,Shah
moralit,1,Moralitate
conflict,60,"conflicts, conflicting, conflict"
hurpi,1,hurpy
lie,179,"lie, lies, lieing"
inflat,1,inflated
19878727,15,19878727
fatti,2,"fattie, fatty"
conduct|conduct,23,conduct|conduct
251–266,14,251–266
grossli,9,grossly
//www.amazon.com/good-natured-origins-humans-animals/dp/0674356616,10,//www.amazon.com/Good-Natured-Origins-Humans-Animals/dp/0674356616
/sanctiti,1,/sanctity
reletav,1,reletavism
chord,1,chord
health|author=gerson,29,Health|author=Gerson
marqui,9,Marquis
$,9,$
nikki,1,Nikki
1072,1,1072
fairness.,8,fairness.
'imag,1,'Image
...,117,...
marco,30,Marcos
march,62,March
innat,119,"innate, innately"
non-format,20,non-formatted
__toc__,1,__TOC__
reciprocity|golden,35,"reciprocity|Golden, reciprocity|golden"
fifty-thousand,1,Fifty-thousand
"judgment,",1,"judgment,"
characterist,41,"characteristic, characteristics"
pillar,1,pillars
manifest,14,manifestation
byproduct,13,byproduct
popular,77,Popular
cruis,4,cruise
~~~~insert,2,~~~~Insert
creation,8,creation
some,836,"some, Some"
last5,5,last5
10.1016/j.neuron,1,10.1016/j.neuron
last7,5,last7
last6,5,last6
last1,97,last1
last3,40,last3
last2,88,last2
chocol,6,"chocolate, CHOCOLATE"
web|last=rushton|first=j,4,web|last=Rushton|first=J
src=,2,src=
|religi,7,|Religious
run,24,"running, run, runs"
"r.,",2,"R.,"
"definite,",1,"definite,"
/enrichmentjournal.ag.org/201102/201102_108_slavery.htm.cfm,1,/enrichmentjournal.ag.org/201102/201102_108_slavery.htm.cfm
stem,12,stems
cochran,55,Cochran
step,29,"step, steps"
dilemma|divin,5,dilemma|Divine
wealth,28,"wealth, Wealth"
faith,96,"faith, Faith"
paralyz,4,paralyzed
block,5,"Block, block, BLOCK"
dude,1,dude
within,455,"within, Within"
phil|year=,7,Phil|year=
hufhhh,1,hufhhh
ensur,56,"ensures, ensuring, ensure"
978-0-306-81608-6,1,978-0-306-81608-6
".,",1,".,"
stanbyebyedard,1,stanbyebyedards
78,2,78
|first2=,18,|first2=
properli,9,"properly, Properly"
reed,1,reed
newer,6,newer
'bold,9,'Bold
vmpc-impair,8,VMPC-impaired
info,1,info
utc,18,UTC
.o,1,.O
paola,1,Paola
westermarck,30,Westermarck
principles.,56,principles.
dickish,1,dickish
similar,31,"similarity, similarities, similars, similar"
doi=10.1177/0022427801038001001,4,doi=10.1177/0022427801038001001
inch,1,INCH
/youtub,5,/youtube
doesn,1,doesn
repres,83,"representativeness, represent, representativity, representing"
inequality|url=http,4,Inequality|url=http
commandments”,30,commandments”
aritstotl,4,Aritstotle
aggrav,5,aggravated
psychopath,28,psychopath
willer,5,Willer
spousal,1,Spousal
|pages=11–26,17,|pages=11–26
gaukroger|first=,1,Gaukroger|first=
nag,1,nag
good.|stutt,1,good.|Stuttering
titl,357,title
-the,3,-The
455–462,5,455–462
theory»,2,theory»
''delici,1,''Delicious
outgroup,51,"outgroups, outgroup"
|pages=,34,|pages=
william,16,William
issue-6,1,issue-6
evan,24,Evans
id=3ewgaqaaiaaj,6,id=3EwgAQAAIAAJ
e,66,"E, e, es"
moraliteit,21,Moraliteit
self-respons,1,self-responsibility
|how,1,|How
2001|edition=,12,2001|edition=
examin,28,"examine, examined, Examination"
funct,9,Funct
responsibil,2,responsibile
gd,1,gd
gb,13,GB
kato,1,kato
go,61,"GO, going, go"
gn,3,gn
gl,7,gl
cognit,89,"cognitive, cognition, Cognitive"
kate,1,KATE
gh,1,gh
nose,1,nose
"position,",1,"position,"
aris,16,arising
tue,1,tue
g.,134,"G., g."
'how,34,'how
tonal,1,tonal
gender,12,gender
michael,3,Michael
ryan,1,ryan
verdict,3,verdict
childress|,2,Childress|
barbara,20,Barbara
puke,4,PUKE
zh,43,zh
pornographi,1,pornography
//moses.creighton.edu/jrs/2006/2006-,1,//moses.creighton.edu/JRS/2006/2006-
s.j,27,S.J
pyromaniac,1,pyromaniac
that’,2,that’s
s.|,20,S.|
click,1,clicking
bhagavad,10,Bhagavad
worthi,1,worthy
cell,43,cell
experiment,16,"Experimentalism, experimental"
celi,1,Celi
sikat,2,sikat
"s.,",1,"S.,"
year=2005|,22,year=2005|
becom,92,"become, becomes, becoming"
convers,11,"conversely, Conversely"
chang,125,"change, changing, changed, changes, CHANGE"
gene,22,"genes, gene"
chanc,3,chance
wie,28,Wied
clark,5,Clark
danger,35,"dangers, DANGER, Dangerous, dangerous, danger"
win,8,"win, winning, wins"
wit,2,wit
*girl,3,*Girls
"become,",1,"become,"
"sacrifice,",1,"sacrifice,"
merge_to_morality.3f,1,Merge_to_Morality.3F
crap,2,crap
fibr,25,"fibre, Fibre"
implic,3,implication
book|last=churchland|first=patricia,5,book|last=Churchland|first=Patricia
generos,31,"generosity, Generosity"
jonathan,108,Jonathan
coercive—part,18,coercive—part
===sociopathy===,1,===Sociopathy===
responsibility|mor,2,responsibility|morally
ajw9ofaja3jqilafsdji,1,ajw9ofaja3jqilafsdji
peggy|editor1-last=,33,Peggy|editor1-last=
retriev,21,"retrieved, Retrieved"
salad,1,salad
perceiv,6,perceived
ride,46,"riding, ride"
non-human,3,non-human
meet,9,meet
control,54,"control, controlling, controls"
protip,1,PROTIP
cuas,2,"cuased, cuase"
georg,47,"Georges, George"
date=march,1,date=March
poetri,1,poetry
fare,2,fare
web|last=gert|first=bernard|title=th,5,web|last=Gert|first=Bernard|title=The
moralnos'c,3,Moralnos'c
boooooo,2,boooooo
fart,1,farted
hiduism,1,Hiduism
masturb,2,masturbation
xenophobia,1,xenophobia
beliefspoooooooooooo,1,beliefspoooooooooooo
user:87.84.100.98|87.84.100.98,1,User:87.84.100.98|87.84.100.98
nonhuman,4,Nonhuman
encyclopedia,155,"encyclopedia, Encyclopedia"
rove,1,roving
"hand,",1,"hand,"
york|isbn=1-4391-7121-1,9,York|isbn=1-4391-7121-1
//selfhelpinspiration.com/article/morals_in_society.html,6,//selfhelpinspiration.com/article/morals_in_society.html
consensu,3,consensus
doi|10.1111/j.1468-5906.2005.00296.x,37,doi|10.1111/j.1468-5906.2005.00296.x
him,9,"HIM, him"
commemer,1,commemerated
|title=,230,|title=
dike,1,DIKES
popularli,53,popularly
propound,16,propounded
nihil,21,nihilism
somewher,1,somewhere
judgment|judg,42,Judgment|judgment
backtothekitchen.jpg|no,1,Backtothekitchen.jpg|NO
moralities===,2,moralities===
323–340,13,323–340
morality|mor,17,"Morality|moral, Morality|Morality"
|,2442,|
323–348,15,323–348
globe,2,Globe
misde,2,misdeeds
mollusc,2,mollusc
|eightfold,1,|eightfold
special,21,"Special, special, Specially"
influenc,68,"influenced, influencing, influences, influence"
lunn,2,Lunn
"time,",2,"time,"
suitabl,1,suitable
memet,2,memetic
manipul,3,"manipulated, manipulation"
geisler,1,Geisler
==evolutionari,2,==Evolutionary
"kethineni,",1,"Kethineni,"
etern,41,eternal
labelling==,1,labelling==
ask,22,"asking, asks, ask"
keep,49,"keeping, Keep, keep"
keen,20,keen
geometri,1,geometry
cristian,1,Cristians
seider,1,Seider
"society,",3,"Society,, society,"
christoph,71,Christopher
qualiti,48,"quality, qualities"
atheists/agnost,1,Atheists/Agnostics
warcraft,1,Warcraft
bitch,6,"bitches, bitch"
"activity,",2,"activity,"
1989,31,1989
perfectli,19,perfectly
butthurt|hyperjeal,1,Butthurt|hyperjealous
attach,9,"attached, attachment"
attack,1,attack
===moral,20,===Morality
anxiety-induc,7,anxiety-induced
rebelli,1,rebellious
wilkinson,43,Wilkinson
faith-bas,8,faith-based
sociobiologist,47,"sociobiologists, Sociobiologists"
punish,155,"punished, punishable, punish, punishment, Punishment"
methodolog,51,"methodological, methodology"
attitudes.,27,attitudes.
exactli,5,exactly
herself,11,herself
choice.jpg|notic,1,Choice.jpg|Notice
bec,1,BEC
bed,1,bed
bee,5,"bees, Bees, bee"
noprint,1,noprint
dubiou,1,dubious
dumb,2,"Dumb, dumb"
===critic,1,===Criticisms
//www.independent.co.uk/news/uk/home-news/young-people-see-family-care-as-higher-moral-priority-than-religion-8129687.html,5,//www.independent.co.uk/news/uk/home-news/young-people-see-family-care-as-higher-moral-priority-than-religion-8129687.html
wheelchair,3,"wheelchair, Wheelchair"
essay-lik,2,essay-like
ideolog,22,"ideology, ideologic, ideologically"
"intention,",1,"intention,"
tabl,2,table
need,135,"needed, needs, Need, need"
''q,2,''q
fables|aesop,3,Fables|Aesop
tale,3,tale
woman===,2,Woman===
''r,2,''r
unawar,89,"unaware, unawareness"
mango,1,Mango
//moses.creighton.edu/jrs/2005/2005-11.html|,71,//moses.creighton.edu/JRS/2005/2005-11.html|
tactic,1,tactics
singl,42,single
deploy,1,deployment
galleri,9,"Galleries, gallery"
discov,2,"discovered, discovers"
presid,21,president
'guiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,1,'guiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
behavior.,2,behavior.
"behavior,",1,"behavior,"
urg,10,"urge, urges"
cime,5,cime
url,175,url
urh,1,urh
"relative,",1,"relative,"
issuanc,3,issuance
inde,92,"indeed, Indeed"
|improp,1,|Improper
laurenc,38,LAURENCE
evolutionarili,1,evolutionarily
spleep,1,spleeps
constrain,1,constrained
chadwick,30,Chadwick
2000|publisher=,10,2000|publisher=
anyway,2,anyway
edu/entri,3,edu/entries
zahavi,8,Zahavi
20commandments.pdf|title=,12,20Commandments.pdf|title=
tire,4,tired
understfuckand,1,understfuckanding
forev,1,Forever
|chapterurl=http,16,|chapterurl=http
envi,3,Envy
arabian,1,Arabian
michigan,13,Michigan
publishers|th,14,Publishers|The
gray,1,Gray
enabl,3,enabled
//plato.stanford.edu/entries/redistribution/|accessdate=5,4,//plato.stanford.edu/entries/redistribution/|accessdate=5
torgo|,1,Torgo|
bacon,1,Bacon
she,79,"SHe, She, she"
would-b,1,would-be
graf,1,Grafen
widow,1,widow
itemid=2064,15,ItemID=2064
guilt-sham,16,guilt-shame
immor,302,"immorality, Immoral, Immorality, immoral"
//www.meaninginmylife.com,18,//www.meaninginmylife.com
1468-5906,1,1468-5906
view.,28,view.
statu,64,status
study.,31,study.
correctli,4,correctly
kitchen|wash,1,kitchen|washing
written,29,written
neither,3,neither
induc,1,induced
zeitgeist,36,Zeitgeist
aspir,15,"aspire, aspires"
chapouthier|chapouthi,13,Chapouthier|Chapouthier
key,69,key
otherwis,50,otherwise
primordi,3,primordial
sniff,5,"SNIFF, sniff"
|first=noam,11,|first=Noam
career,25,careers
congram,1,CONGRAM
samaritan,2,Samaritan
admit,2,"admitting, admitted"
joy.,12,joy.
gita,10,Gita
asjkdhjkdh,1,asjkdhjkdh
sense:,1,sense:
8217,2,8217
marijk,40,MARIJKE
see|jean_piaget,7,see|Jean_Piaget
"sense,",5,"sense,"
quit,50,quite
yay,1,yay
susten,1,sustenance
willi,1,willy
treat,153,"treating, treat, treated"
eightfold,48,Eightfold
//enrichmentjournal.ag.org/201102/201102_108_slavery.htm.cfm|accessdate=2,8,//enrichmentjournal.ag.org/201102/201102_108_slavery.htm.cfm|accessdate=2
vinci,1,Vinci
bagiuo.uminit,1,bagiuo.uminit
mergefrom,2,mergefrom
debtor,1,debtor
novel,9,novel
24503,1,24503
"delinquency,38,3-21",1,"Delinquency,38,3-21"
1512,1,1512
engag,61,"engaging, engage, engages"
neuron,82,"neurons, Neuron, Neurons, neuron"
hiiiiii,1,HIIIIII
reviv,47,reviving
welcom,1,Welcome
/i,9,/i
parti,33,"party, parties"
/a,8,/a
university|url=http,5,University|url=http
speaker,67,speakers
/s,6,/s
/p,1,/p
dickhi,1,dickhy
http,1203,http
effect,255,"effectively, effects, effective, Effect, effect"
inbreed,31,inbreeding
mordechai,16,Mordechai
pejor,1,pejorative
i,134,"I, i"
well,66,"Well, well"
lfuckast,1,lfuckast
//nice2feel.blogspot.com,1,//nice2feel.blogspot.com
guidanc,1,guidance
sibl,2,siblings
p240,45,p240
savannah,1,savannah
daig,1,daig
43,1,43
"religion,13,455-462",17,"Religion,13,455-462"
—,52,—
increasingli,2,increasingly
skill,1,skills
lauren,2,Lauren
===dangers===,1,===Dangers===
patricia,2,Patricia
titti,2,"titties, Titty"
"size,",1,"size,"
nate,1,Nate
fail|los,1,Fail|losing
fate,1,fate
nishapuri,1,Nishapuri
wimminz,1,WIMMINZ
//espanol.apologeticspress.org/articles/240427|publisher=apologet,17,//espanol.apologeticspress.org/articles/240427|publisher=Apologetics
266,1,266
region=u,3,region=us
''actual,13,''actually
psychiatr,18,psychiatric
lost,2,lost
shefali,1,Shefali
necessari,39,necessary
lose,3,"losing, Lose"
==moralled==,1,==Moralled==
page,199,"pages, Page, page"
candi,2,candy
therein,2,therein
'you,1,'You
homo,3,homo
unfak,1,unfakeably
home,1,home
peter,26,Peter
gipper,1,Gipper
allegori,8,Allegory
broad,1,broad
fanni,1,fannys
overlap,9,overlapped
"kerley,",1,"KERLEY,"
estim,2,estimation
dekan,1,Dekan
hinder,6,"hinder, hindered"
encourag,140,"encourage, encourages, encouraging"
individualist,9,individualistic
usal,1,Usally
journal,687,"journal, Journal"
usag,181,"Usage, usages, usage"
pp,33,"PP, pp"
“morality”,10,“morality”
ridley,1,Ridley
dilemma|mor,5,dilemma|moral
instinct,44,"instinctive, instincts"
th,21,th
quarter,7,quarters
freedom,8,freedom
mdash,103,mdash
www.youtube.com/immortalhdfilm,1,www.youtube.com/ImmortalHdFilms
tortur,1,tortured
washington,9,Washington
primat,8,"primates, primate"
"times,",1,"times,"
liberalis,1,liberalising
pointless,1,pointless
editor2-last=,33,editor2-last=
zoologist,1,zoologist
sanjin,1,Sanjines
inner,34,"inner, Inner"
fallibil,3,Fallibilism
truthfulness/honesti,7,truthfulness/honesty
north,2,"north, North"
hr,17,hr
hu,6,hu
neutral,5,"neutrality, neutral, Neutral"
hi,312,"his, His, HI, Hi, hi"
gain,12,"gained, gain, Gain"
"decisions,",4,"decisions,"
ear,17,Ear
eat,19,"EATS, eating, eat, EAT"
he,253,"He, HE, he"
links==,32,"Links==, links=="
//www.intelligenceispower.com/,1,//www.intelligenceispower.com/
oadiosf,1,oadiosf
redistribut,4,Redistribution
engend,9,engendered
limit,17,"limited, limits"
woman|women,1,woman|women
subordin,9,"subordinates, subordinate"
reciproc,135,"Reciprocal, reciprocal, Reciprocator, Reciprocity, reciprocator, reciprocally, reciprocate, reciprocation, reciprocity, reciprocators"
evalu,9,evaluated
|last=sherm,15,|last=Shermer
much-fast,3,much-faster
eric,5,Eric
''onislam.net,2,''OnIslam.net
"philosophy,",1,"philosophy,"
personal_and_cultural_valu,1,Personal_and_cultural_values
contest,14,"contested, contest"
futur,40,future
rememb,5,"remembered, remember, Remember"
faux-pa,4,faux-pas
expectnoth,1,expectnothing
//www.chabad.org/search/keyword.asp,41,//www.chabad.org/search/keyword.asp
star,1,star
for|th,5,for|the
id=license-to-sin,5,id=license-to-sin
stay,9,"stays, stay"
liklihood,4,liklihood
blameworthi,3,blameworthy
atheist,77,"Atheists, atheists, atheist, Atheist"
kolej,2,Kolej
atheism,19,"atheism, Atheism"
portion,1,portion
refimprove|date=march,4,"Refimprove|date=March, refimprove|date=March"
decemb,1,December
demand,10,"demand, demands"
protest,1,protest
asian,2,"Asian, ASIAN"
"uses,",1,"uses,"
|first6=,8,|first6=
accus,2,"accusing, accusations"
accur,1,accurate
sorri,1,sorry
buddi,1,buddies
biology|altru,5,biology|Altruism
hitchens|first=,29,Hitchens|first=
berumen,2,Berumen
36|issue=,23,36|issue=
void,1,void
voic,7,voice
smack,2,"smacking, smack"
govern,88,"governs, government, govern, governing, governments"
appar,42,"apparent, apparently"
crossref,12,CrossRef
expert-subject|1=philosophy|date=april,2,expert-subject|1=Philosophy|date=April
naturalist,14,naturalists
|person,28,|personal
.and,1,.and
immoralityinternational.com,2,ImmoralityInternational.com
haidt,206,Haidt
ingroup/,1,ingroup/
aggreg,8,aggregation
andré,9,André
even,252,"even, Even"
neg,181,"negativity, negatively, negative, Negativity, Negative"
v=2tgieann5jq,1,v=2tGieanN5JQ
asid,6,aside
lightn,1,lightning
new,242,"New, new"
ever,41,"Ever, ever"
elimin,4,"Eliminate, eliminate"
behavior,986,"behaviors, Behaviors, Behavior, behavior, behavioral"
men,19,"men, Men"
met,1,met
107,8,107
interpret,48,"interpretations, interpretation, interprets, interpret, interpreted"
jame,7,James
neuro-scientist,17,neuro-scientist
redirect2|immoralist|impropriety|th,2,redirect2|Immoralist|Impropriety|the
permit,15,"permits, Permitted, permit"
jami,1,jamie
aveng,1,avenge
moral,9352,"Morally, morals, morallity, Moralities, Moralality, moral, morality, morale, morally, MORALS, Morals, moralities, Morale, Moralism, Moral, MORAL, MORALITY, Morality"
