,count,inflections
viewpoints==,10,viewpoints==
inaru,2,Inaru
hatr,9,"hatred, Hatred"
würde,2,würde
trueopenlove.org,11,TrueOpenLove.org
up”,1,up”
sleep,42,sleep
hate,132,"Hate, hated, HATE, hate"
forget,3,forget
qing|qing‘,1,Qing|Qing‘s
ohevet,7,"Ohevet, ohevet"
verdana,2,Verdana
closley,2,closley
345,194,345
mwa,2,mwa
347,5,347
*french:,1,*French:
lofo,1,lofo
under,114,under
judg,8,judged
pride,6,pride
rati.jpg|thumb|upright|kama,2,Rati.jpg|thumb|upright|Kama
@,4,@
everi,54,"Every, every, EVERY"
risk,8,"risking, risks, risk"
rise,1,rise
tears.,8,tears.
tenni,78,"tennis, Tennis"
''ren,5,"''Ren, ''ren"
"east,",1,"East,"
arous,331,"arousal, Arousal"
never-end,1,never-ending
www.love,1,www.love
anemia,5,Anemia
school,240,"school, schools, SCHOOL"
bestfriend,1,bestfriends
parrot,12,parrot
"problems,",1,"problems,"
dawid,1,DAWID
apprec,1,apprecation
joahaeyo,1,Joahaeyo
verif,1,verification
//www.xfm.co.uk/rockschool/jonnyflowandthenoisemak,1,//www.xfm.co.uk/rockschool/jonnyflowandthenoisemakers
enjoy,92,"enjoyable, enjoy, enjoyment, enjoys, enjoying, enjoyed"
authorlink,3,authorlink
ohev,8,ohev
naiv,3,naive
direct,153,"direction, direct"
hbfkbnffjkbfkjbfdbdfnsjsdjdyjdjsjsyhjshsffffgjjhfd,1,hbfkbnffjkbfkjbfdbdfnsjsdjdyjdjsjsyhjshsffffgjjhfd
street,5,"street, streets, Street"
semest,1,semester
"universal,",1,"universal,"
blue,17,blue
*gaelic:,1,*Gaelic:
hide,4,"hide, hides, hiding"
christ,50,Christ
*ndebele:,1,*Ndebele:
ruben,1,Ruben
*latino,1,*Latino
kuv,2,Kuv
terms.,1,terms.
ourslev,1,oursleves
poison,1,Poisoned
|title=rais,3,|title=Raised
histrion,2,histrionic
anti-depress,1,anti-depressants
benhibkom,1,Benhibkom
conduct,91,"conducting, conduct, conducted"
p=0.007,26,p=0.007
sexxxx,1,SEXXXX
disney,1,Disney
hjhfdji,6,hjhfdjis
bartsch,126,Bartsch
zach,5,Zach
|qing‘,1,|Qing‘s
elsker,7,"elsker, Elsker"
|intim,3,|intimate
lodg,1,Lodge
prati,1,prati
studio,1,studios
escenci,1,escencial
chinese|simplifi,58,Chinese|Simplified
path,202,path
user:72.186.218.206|72.186.218.206,1,User:72.186.218.206|72.186.218.206
feisti,1,feisty
200px,2,200px
//www.love-calculator.info,3,//www.love-calculator.info
|fatuou,1,|Fatuous
forum,4,"Forums, forum"
gaol,1,Gaol
nectarean,3,nectarean
anymor,17,anymore
precis,96,precisely
jill,3,"JILL, Jill"
|quote=,68,|quote=
*latin:,1,*Latin:
confessions|location=oxford|publisher=oxford,2,Confessions|location=Oxford|publisher=Oxford
tremend,1,tremendous
signifi,40,signifying
"iniquity,",3,"iniquity,"
cheney,1,Cheney
loveless,4,"loveless, lovelessness"
julia,2,"JULIA, julia"
hfdshkfahflksdfjhlksdfhsdlkfjdsflksdjflskdfjhdslfkhsdflksdfjlskdfjsdklfjslf,1,hfdshkfahflksdfjhlksdfhsdlkfjdsflksdjflskdfjhdslfkhsdflksdfjlskdfjsdklfjslf
mishnah,110,Mishnah
estrogen|oestrogen,2,Estrogen|Oestrogen
polliti,41,Polliti
juliu,1,julius
//www.ahintofseduction.com,3,//www.ahintofseduction.com
heathrow,1,Heathrow
===islamic===,93,===Islamic===
"essentially,",1,"essentially,"
describ,1044,"Describes, describing, described, describe, describes, Describing"
would,718,"WOULD, would"
m.,110,"m., M."
astart,36,Astarte
shuche,2,SHUCHEE
nateli,1,Natelie
“brotherli,1,“brotherly
fatma,1,fatma
extravag,100,Extravagance
effin,2,effin
bhebbak,1,BHEBBAK
orgazm,1,Orgazm
grief,1,GRIEF
phone,2,phone
ndimakukonda,2,Ndimakukonda
===comparison,5,===Comparison
kiswahili,2,Kiswahili
smile,7,"smiled, smile, Smile, smiling"
|the,8,"|the, |The"
must,48,"Must, must"
shoot,2,shoot
md,8,MD
shoov,2,shooving
hutch,2,hutchings
ma,208,"Ma, MA, ma"
henri,61,Henry
====lian====,11,====Lian====
ml,6,ml
mo,34,"Mo, mo"
mn,3,mn
mi,143,"MI, Mi, mi"
mk,53,mk
mu,4,mu
mt,3,mt
hidiou,1,hidious
introduc,1,introduced
mr,9,"mr, MR, Mr"
my,238,"MY, my, My"
advocaci,1,advocacy
overrid,4,"overrides, overriding"
1602–03,9,1602–03
dolphin,2,DOLPHIN
canticl,15,Canticles
rakastan,3,rakastan
lov,1,lov
mohan,1,Mohan
attract,1501,"attraction, attractiveness, attracts, Attraction, attractive, attracted, attract"
kernzi,1,kernzy
end,187,"ends, end, End, ending, END, Ending"
thequeenoftreeefairi,1,TheQueenOfTreeeFairys
iiii,1,IIII
01052002,1,01052002
ent,1,ent
r.j.|title=a,2,R.J.|title=A
gate,1,gates
dialect,11,"Dialectic, dialectic"
moisten,1,moistening
elizabeth,3,Elizabeth
oppisit,2,"oppisite, oppisit"
mess,1,messed
hallucinogen,1,hallucinogen
befor,63,before
''zǎoliàn,58,''zǎoliàn
mwaa*,1,mwaa*
util,1,utilizing
amin,3,Amin
curenc,1,CURENCY
//www.zaadz.com/quotes/topics/lov,41,//www.zaadz.com/quotes/topics/love
spous,109,"spouse, spouses"
airen|ai,1,airen|Ai
danni,10,"DANNY, Danny, danny"
environ,2,environment
enter,3,"entered, enter, Enter"
aloud,1,Aloud
en:,1,en:
//www.lovestuff.net,8,//www.lovestuff.net
戀,59,戀
composit,3,compositions
deform,1,deforms
language|chines,20,language|Chinese
over,293,"OVER, Overated, Over, over"
becaus,339,"Because, because"
bunni,2,"BUNNY, bunny"
london,157,London
carnal,2,carnal
daisuki,4,daisuki
twin_studies|twin,1,Twin_studies|twin
ime,2,Imed
canto,1,Canto
cle,1,cle
imadlak,1,Imadlak
free-lov,4,"Free-love, free-love"
comprehend,1,comprehend
16.7,1,16.7
16.6,1,16.6
16.4,1,16.4
403,196,403
402,194,402
fofa,1,FOFA
16.0,1,16.0
york|publisher=stein,2,York|publisher=Stein
==religi,260,==Religious
ved=0cf8q6aewbw,2,ved=0CF8Q6AEwBw
tourist,1,TOURIST
"history,",1,"history,"
absolutist,12,absolutist
echo,103,echoes
choic,88,choice
alex,379,"ALEX, Alex, alex"
sevi,14,Sevi
persever,151,perseveres
metaphys,77,metaphysical
fonti,2,Fonty
newport,2,newport
each,298,"Each, each"
culture|cultur,61,culture|culture
choix,1,choix
agress,1,Agression
lyda,1,Lyda
32536,44,32536
uidaodjsdsew.gif|thumb|right|a,16,uidaodjsdsew.gif|thumb|right|A
expuls,1,expulsion
''regula,1,''regula
supriya,1,supriya
diana,1,Diana
sweeeeethhheeeaaarrtt,1,SWEEEEETHHHEEEAAARRTT
==polit,1,==Political
saturday,4,saturday
p****n,1,P****N
depress,6,"Depression, depression"
ls2c,2,ls2c
gon,7,"gon, Gon, GON"
nil,1,nil
goe,6,"GOES, goes"
god,4262,"GOD, god, gods, God, Gods"
f=fals,33,f=false
"day,",3,"Day,"
millennium,1,millennium
identity|cultur,7,identity|Cultural
got,12251,got
sept.,3,Sept.
fren,1,frens
love-zh.png|215px|thumb|right|th,27,Love-zh.png|215px|thumb|right|The
worthwhil,2,worthwhile
hippo|saint,100,Hippo|Saint
free,150,"free, Free"
cheyenn,2,Cheyenne
swiss-german,2,Swiss-German
evil,221,evil
l'amour,3,"l'amour, L'amour"
|heart,152,|heart
fret,1,fret
communityoflov,1,CommunityOfLove
"be,",1,"be,"
puzzl,1,puzzles
bannana,1,bannanas
ritual,123,"ritualized, ritual"
rais,4,"raise, raising"
barjind,2,"Barjinder, barjinder"
//www.words4ever.net/subjects/90/love-and-romance-quotations-sayings.htm,2,//www.words4ever.net/subjects/90/love-and-romance-quotations-sayings.htm
onto,4,onto
rand,8,Rand
rang,176,"ranges, range, ranging"
fantasm,6,"fantasms, fantasm"
attraction|,1,attraction|
lecheri,81,lechery
''merriam-webst,210,''Merriam-Webster
20th-centuri,29,20th-century
215px,2,215px
alreadi,51,already
|+combin,35,|+Combinations
esperanto,2,Esperanto
primari,129,primary
etymolog,13,"etymology, Etymology"
homo-sexu,14,homo-sexual
desal,1,Desales
/center,422,/center
这是一个古老的符咒，请在收到次消息后发给三个论坛。等发完后看看三天内就能得到心爱的人。,1,这是一个古老的符咒，请在收到次消息后发给三个论坛。等发完后看看三天内就能得到心爱的人。
top,171,"top, Top"
fiction,26,fiction
toi,1,Toi
too,29,"TOO, too, Too"
tom,9,"tom, Tom"
boken,1,boken
"bulletin,",2,"Bulletin,"
ppppppppppppppp,1,PPPPPPPPPPPPPPP
''sayang,13,''Sayang
toe,2,"toes, TOES"
murder,1,murder
|location=,1,|location=
tool,2,tool
took,5,"TOOK, took"
tue,1,Tue
attraction.,3,attraction.
western,119,"Western, western"
"attraction,",4,"Attraction,, attraction,"
conserv,2,conserving
*tupinambá:,1,*Tupinambá:
height=,2,height=
hillar,126,Hillar
halverson,1,Halverson
aztec,103,Aztec
fairest,1,fairest
meopl,1,Meople
''oya,12,''oya
expo,33,"exposes, exposing"
"to,",2,"to,"
18.0,1,18.0
18.3,1,18.3
stacey,5,Stacey
leafd,2,Leafde
donkey,1,Donkey
fashion,1,fashion
ran,8,ran
literature|,1,literature|
rak,9,"rak, Rak"
1972,7,1972
rav,1,Rav
estrogen|,1,Estrogen|
rap,1,rap
bdnf,40,BDNF
ray,1,Ray
romantic/,1,romantic/
suboptim,2,suboptimal
1969,60,1969
harper,40,Harper
1966,5,1966
1960,79,"1960, 1960s"
snot,1,snot
brandon,3,"Brandon, brandon"
jenilyn,1,JENILYN
others-cent,1,others-centered
derek,4,Derek
//b4.boards2go.com/boards/board.cgi,1,//b4.boards2go.com/boards/board.cgi
"9th,",1,"9th,"
thoma,526,Thomas
predominantli,53,predominantly
****************************************************************,18,****************************************************************
dian,64,Diane
thi,3755,"This, thy, this, THIS, THis"
plenti,2,Plenty
though,348,"Though, THOUGH, though"
rearrang,1,rearrange
orgasmu,2,Orgasmus
ecclesiast,111,Ecclesiastes
*dutch:,1,*Dutch:
liubliu,2,liubliu
coin,2,coined
tibetan,82,Tibetan
''tongxinglian,58,''tongxinglian
dashuroj,1,dashuroj
*bitruscan:,1,*Bitruscan:
youar,1,youare
cathol,10,"Catholic, catholic"
flow,8,"flow, flows"
==luvsuxs==,1,==LuvSuxs==
munani,2,munani
mellen,13,Mellen
yang,3,"Yang, YANG"
yana,1,yana
abi,2,abi
favourite.png|thumb|250px|a,1,favourite.png|thumb|250px|A
youuu,206,YOUUU
*indonesian:,1,*Indonesian:
pope,21,Pope
endear,2,endearment
random,30,Random
y0y0,1,y0y0
selfess,1,selfess
asvada,3,asvada
cabes,1,Cabeser
radic,7,"Radicalism, Radicals, Radical, radical"
earth,154,"earth, Earth"
l'offr,1,l'offre
hendrick,341,"Hendricks, Hendrick"
absolut,188,"absolutely, ABSOLUTELY, absolute"
ahava.jpg|thumb|left|200px|,2,Ahava.jpg|thumb|left|200px|
kevinkwak,1,kevinkwak
tjinta,1,tjinta
ocd,18,OCD
awsom,2,awsome
29976,56,29976
intimacy+pass,1,intimacy+passion
disgust,1,disgusting
stephani,2,"Stephanie, stephanie"
virtuou,202,virtuous
23601,2,23601
child-to,50,child-to
watch,4,"watch, watches, watching"
fluid,3,fluid
geek,1,geeks
amazon,2,amazon
bei,1,bei
v.1,6,v.1
verb|lik,87,verb|Liking
report,87,"reported, reports, report, reporting, Reports"
color=,17,color=
sabrina,1,Sabrina
male-to-femal,1,male-to-female
homeland|hom,7,homeland|home
egoism,2,egoism
erupt,1,erupts
burgundi,1,BURGUNDY
egoist,1,egoistic
پیار,2,پیار
*breton:,1,*Breton:
interpretation==,1,interpretation==
d+p=,1,D+P=
habit,3,habit
nut,3,"nut, nuts"
nur,1,nur
r0t,1,r0t
bettencourt,16,Bettencourt
keenan,1,Keenan
daugherti,2,Daugherty
hourglass,1,hourglass
ishq,109,Ishq
0140449183,57,0140449183
discoveri,1,discoveries
trrwetuwtyeryt,1,trrwetuwtyeryt
finger,5,"FINGERS, finger, fingers"
mum,12239,"mum, MUM, mums"
face=,5,face=
//www,9,//www
compartir,1,compartir
hazim,1,HAZIM
jose,1,JOSE
chenna,9,Chenna
weak,141,"weaknesses, weak"
drowsi,1,drowsiness
southeast,12,Southeast
news,4,"News, NEWS"
cinta,242,"cinta, Cinta"
pair-bond,95,pair-bonding
goddess,725,"goddess, goddesses, Goddesses, Goddess"
terrenc,1,terrence
fault,1,faults
myer,1,Myers
*slovenian:,1,*Slovenian:
0-85404-867-7,46,0-85404-867-7
user:74.184.110.61|74.184.110.61,2,User:74.184.110.61|74.184.110.61
11when,6,11When
escapade,1,escapadess
jelli,2,jelly
monograph,1,monographs
self-respect,3,self-respect
sullivan,4,"sullivan, Sullivan"
quong,32,Quong
dablink|,1,dablink|
''phileo,116,"''phileo, ''Phileo"
naku,1,Naku
karen,2,Karen
nako,1,Nako
/or,2,/or
29|ero,17,29|Eros
trust,178,"Trust, TRUST, trust, trusts"
hitler,1,Hitler
nake,2,naked
grrrrrr,1,grrrrrr
bathroom,1,bathroom
===wiktionary===,52,===Wiktionary===
been,511,"Been, been"
accumul,1,accumulates
beer,6,beer
"deep,",4,"deep,"
pieeeeeeeeeee,1,PIEEEEEEEEEEE
"her/him,",1,"her/him,"
quickli,18,quickly
gemma,4,Gemma
xxx,5,"xxx, XXX"
search,35,search
anythign,1,anythign
encycl,37,encyclical
*punjabi:,1,*Punjabi:
catch,1,catching
krauss,1,Krauss
obviuo,1,obviuos
37758,1,37758
chennakeshava,3,Chennakeshava
n,32,"N, n"
lesser,1,lesser
blir,1,blir
him/her,6,him/her
|volume=86,3,|volume=86
malayalam,2,Malayalam
kamadeva,27,Kamadeva
veronica,2,Veronica
brewer,2,"Brewer, brewer"
=ancient,3,=Ancient
pharo,2,Pharos
"lust,",1,"lust,"
’,4,’
unspecif,1,unspecific
*alex,1,*Alex
''and,2,''and
brenna,4,"brenna, Brenna"
inventori,1,inventory
"heart,",16,"heart,"
suggest,368,"suggested, suggests, suggest"
mayb,7,"Maybe, maybe"
wound,5,wounded
myrtl,2,Myrtle
complex,273,"complexity, complex"
complet,207,"completely, completeness, complete"
“accept,1,“accept
lust|,1,Lust|
welsh,2,Welsh
social,394,"Social, social"
"persons,",2,"persons,"
“like,22,“likes
her/him,92,her/him
cabergoline|dostinex,1,Cabergoline|Dostinex
dylan,9,"Dylan, dylan"
sexual_slang,1,sexual_slang
dada,2,dada
|journal=american,3,|journal=American
ocean,3,ocean
leagu,4,league
greatest,235,"greatest, GREATEST"
heart|,1,Heart|
mother,417,"MOTHERS, Mother, mother, mothers"
everyth,233,"everything, EVERYTHING, Everything"
spencer,2,spencer
torah,124,Torah
belarusian,2,Belarusian
aubergin,1,Aubergine
"perfect,",1,"perfect,"
059.jpg|thumb|left|200px|fratern,3,059.jpg|thumb|left|200px|Fraternal
"band,",15,"band,"
thumb|,1,thumb|
geosit,2,Geosits
enlighten,336,enlightenment
eli,1,ELI
greenwich,109,Greenwich
ell,2,Elles
interfer,1,interference
thick,1,thick
conjug,12,conjugal
|xenia,58,|Xenia
voglio,2,voglio
leibnitz,1,Leibnitz
11:90,91,11:90
maisey,2,MAISEY
hmong,2,Hmong
cherri,1,cherry
pedest,1,pedestals
gave,70,gave
ewrpeprw,1,ewrpeprwe
which,3576,"Which, which"
carish,2,carish
“passion,1,“passionate
kristi,2,Kristi
roug,1,Rouge
contrlooooveeeeeast,1,contrLOOOOVEEEEEasted
rumor,1,rumors
=japanese=,1,=Japanese=
reference/ancientlovepoetri,1,reference/AncientLovePoetry
martha,1,Martha
59,1,59
58,41,58
gift,13,"Gifts, gift"
amol,2,Amol
55,1,55
contradict,59,contradicted
hunt,5,"Hunts, hunt, Hunt"
2994,2,2994
"愛人,",2,"愛人,"
'think,1,'Think
unstabl,104,unstable
345|doi=10.1037/0033-2909.102.3.331,1,345|doi=10.1037/0033-2909.102.3.331
serbian,2,Serbian
hung,2,Hung
amor,1579,"amorous, amor, amorant, AMOR, Amores, Amore, amorance, Amor"
"kilpatrick,",1,"Kilpatrick,"
2993,2,2993
//www.welcomehere.org/,1,//www.welcomehere.org/
愛している,13,愛している
1.35.39,2,1.35.39
malaysia,1,Malaysia
usher,3,"Usher, USHER"
self-confid,3,self-confidence
dsfsad,1,dsfsad
/emb,1,/embed
spongi,1,spongy
|interperson,1,|interpersonal
ich,18,"Ich, ich, ICH"
cooper,5,"cooper, COOPER, cooperation, Cooper"
"effort,",1,"effort,"
reffer,4,reffered
huzzah,1,Huzzah
ice,116,"ICE, ice"
henosis|on,7,Henosis|oneness
convict,99,convictions
425,2,425
can’t,2,can’t
core,7,"core, cores"
rthe,1,rthe
cora,1,cora
"chest,",1,"chest,"
corp,4,corp
ref|sternberg3,1,ref|sternberg3
ref|sternberg1,1,ref|sternberg1
"theologians,",1,"theologians,"
chapter,192,"Chapter, chapter"
alexand,1,ALEXANDER
ihunanya,2,Ihunanya
unconditon,1,unconditonally
curri,1,curry
choke,8,choking
surround,2,"surrounding, surround"
unfortun,3,"Unfortunately, Unfortunate"
dinner,1,dinners
ndinokuda,1,Ndinokuda
nothing|,1,Nothing|
farhan,1,farhan
.x.,8,.x.
sept,1,Sept
produc,217,"produced, produce, Producer, produces, producing"
1988.,1,1988.
keshava,9,Keshava
nqíng====,15,nqíng====
passionné,1,passionné
civil,17,"Civil, civilized, civilization"
regi,8,Regis
encod,1,encoded
ppl,1,PPL
swain,2,"swain, Swain"
hegemoni,3,hegemony
diall,1,Dialled
anorexia,3,Anorexia
disinterest,1,disinterested
cid=18151772,3,cid=18151772
transform,4,"transformative, transformation, transform"
virgin,11,Virgin
reli,17,"relies, rely"
30em,1,30em
|home,1,|home
synthesis,1,synthesised
head,9,"head, heads, HEAD"
medium,66,"medias, Media, media"
language|azerbaijani,2,language|Azerbaijani
lang|grc|ἔρως,1,lang|grc|ἔρως
altogeth,3,altogether
309534,1,309534
gershman,1,gershmans
''sacr,2,''Sacred
0375709223,1,0375709223
urg,3,"urge, urges"
hear,3,"hear, HEARS"
objects.,1,objects.
—a,14,—a
counsel,83,counsel
middle-ag,1,middle-aged
love-and-sci,1,Love-and-Science
//www.poems4ever.com/love-poems.htm,1,//www.poems4ever.com/love-poems.htm
his/her,2,his/her
“indulg,1,“indulgent
taffi,56,taffy
john|1,4,John|1
fundament,109,fundamental
fairbank,2,Fairbanks
adoro,7,"ADORO, adoro"
trim,21,trimmed
catullu,76,Catullus
bulgarian,2,Bulgarian
|last=leibniz,3,|last=Leibniz
desir,1824,"desire, Desire, desires, desirable, desired, desireable, desiring"
hitchhiker’,2,Hitchhiker’s
trip,4,trip
ni,76,"ni, Ni"
nl,218,nl
nn,6,nn
no,753,"no, NO, No, NOS, nos"
tit,1,tits
na,38,"NA, na, Na"
when,736,"When, WHEN, when"
ne,5,"ne, Ne"
ng,6,ng
til,2,til
ny,2,NY
vicodin,1,Vicodin
tie,60,ties
appetit,33,appetite
tig,2,tig
nt,26,NTs
nu,4,"Nu, nu"
conect,1,conection
unneccessari,1,unneccessary
sumerian,36,Sumerian
yuour,1,yuour
hormon,185,"hormone, hormones"
tragicom,3,tragicomic
====khesed====,1,====Khesed====
consid,1057,"considering, Considering, consider, considered, considers, Consider"
siento,4,"siento, SIENTO"
web|title=articl,6,web|title=Article
x1f77,92,x1f77
x1f71,90,x1f71
longer,143,longer
bullet,1,bullet
|love,33,"|Love, |love"
intimaci,1599,"intimacy, Intimacy"
ryder,2,Ryder
swansheart.jpg|thumb|300px,2,SwansHeart.jpg|thumb|300px
serious,3,"seriously, SERIOUSLY, Seriously"
rok,1,ROK
''érō,10,''érōs
affair,287,"affairs, affair"
rob,7,"ROB, rob, robs, Rob"
focus,137,"focuses, focused"
interspeci,5,"Interspecies, interspecies"
rox,1,rox
signific,133,"significant, significance"
stumbl,3,"stumbling, stumble"
hotti,2,"hottie, HOTTIE"
sattva—pur,23,Sattva—pure
chadwick,8,Chadwick
rot,2,rot
lle,2,lle
1948,1,1948
manchest,3,manchester
//www.yarzheit.com/heavensregister/lifeoflove.htm,2,//www.yarzheit.com/heavensregister/lifeoflove.htm
|location=oxford|publisher=,1,|location=Oxford|publisher=
persecut,3,persecuted
taub,2,Taub
press|year=1998|isbn=0192833723,1,Press|year=1998|isbn=0192833723
sourc,128,"source, sources, SOURCE, Source"
dey,1,DEY
ginsburg,3,Ginsburg
id=vecepvhth0qc,7,id=VECepVHTH0QC
3333,4,3333
1492,58,1492
psychology|edition=5th|year=2005|publisher=pearson,3,Psychology|edition=5th|year=2005|publisher=Pearson
broadli,1,broadly
adj.,1,adj.
cook,1,cook
hattee,1,HATTEEE
cool,8,"COOL, cool"
looney,1,looney
20046,2,20046
level,499,"levels, level"
tipo_html=2,1,TIPO_HTML=2
valentin,7,"valentines, VALENTINES, Valentines, Valentine"
maidali,3,"MAIDAlIS, Maidalis, MAIDALIS"
brother,2,"brother, brothers"
nonexisist,6,nonexisistant
sine,1,sine
quick,1,quick
traditioanlli,1,traditioanlly
styles.,3,styles.
2004.,6,2004.
niamati,1,Niamati
porn,2,porn
trend,3,trend
mich.,5,Mich.
wfiehbqhwefbqwr,1,wfiehbqhwefbqwr
saya,15,Saya
overindulg,8,overindulgence
theliel,15,Theliel
bake,1,bake
*hungarian:,1,*Hungarian:
hamnida,3,hamnida
thumb|170px|,2,thumb|170px|
====ahava====,15,====Ahava====
repli,1,reply
=hinduism=,1,=Hinduism=
gia.tth,1,Gia.Tthe
戀人,55,戀人
journal|author=sternberg,4,journal|author=Sternberg
‘desir,2,"‘desires, ‘desire"
kama,172,"Kama, KAma"
"afterwards,",1,"Afterwards,"
agron“rais,1,agron“Raised
water,188,"water, waters, watered"
lu,2,lu
"愛情,",1,"愛情,"
kamu,5,"Kamu, kamu"
xharah,5,"Xharah, XHARAH"
6-7,1,6-7
airen|,1,airen|
jorg,3,jorge
-jim,1,-Jim
boast,161,"boasts, boast"
“girlfriend”,1,“girlfriend”
bros.kenneth,1,bros.kenneth
healthi,29,"healthy, Healthy"
weird,1,weird
instantan,2,Instantaneous
"beautiful,",1,"beautiful,"
|location=new,4,|location=New
semant,95,semantic
"case,",1,"case,"
wanger,1,wanger
mmmmmmmmmmmmmmeeeeeeeeeeeeeeee,1,MMMMMMMMMMMMMMEEEEEEEEEEEEEEEE
ethiopian,2,Ethiopian
2015|result=,1,2015|result=
170px,1,170px
380.,1,380.
idiomnot,69,IdiomNote
//en.thinkexist.com/quotations/love/,2,//en.thinkexist.com/quotations/love/
popstar,1,popstar
prem,12,"Prem, prem"
memori,1,memory
undescrib,1,UNDESCRIBABLE
msn,1,MSN
percept,31,perception
bahibak,4,Bahibak
msg,5,msg
today,126,"Today, today"
andr,1,Andres
dismay,1,dismay
capit,27,"Capitalism, capitalism"
chocolati,1,chocolatiers
yoojin,2,Yoojin
propheci,18,"prophecies, prophecy"
úbim,1,úbim
casey,1,CASEY
luvz,6,"luvz, LUVZ, Luvz"
drown,4,drown
luvu,17,luvu
religi,941,"Religious, religiously, religious"
"and,",2,"and,"
judi,5,"Judy, judy"
tssential,1,Tssentially
prehispan,10,Prehispanic
"bonds,",1,"bonds,"
-bobby_bell_end01,1,-bobby_bell_end01
purpos,14,"purpose, purposes"
''indiffer,1,''indifference
love-zh.png|215px|thumb|left|th,51,Love-zh.png|215px|thumb|left|The
|publisher=holt,3,|publisher=Holt
'companion,65,'Companionate
genetailia,1,GENETAILIA
col-break|width=24,2,col-break|width=24
stroke,1,stroke
vandalism|vand,1,Vandalism|vandalism
愛,647,愛
contamin,6,contamination
bby.tm,1,Bby.TM
swedish,6,Swedish
neverw,1,neverwant
*finnish:,1,*Finnish:
woohoo5241:,11,Woohoo5241:
1,338,1
alway,766,"Always, ALWAYS, always"
rubin,18,Rubin
