,count,inflections
263,11,263
lower,1,lower
id=im_noyu7v_uc,2,id=IM_nOyU7V_UC
discourag,1,discourage
"people,",1,"People,"
défens,1,défense
hetero-,13,hetero-
|attract,2,"|attraction, |Attraction"
cheer,1,cheer
chees,27,cheese
===limerence===,1,===Limerence===
propot,1,propotion
anybodi,3,anybody
propos,2,"PROPOSED, proposed"
theology|,1,Theology|
burden,87,burden
comunità,5,comunità
turkic,9,Turkic
collabor,9,"Collaborative, collaborative"
jkafjkld,1,jkafjklds
bartscher,124,Bartscherer
meher,3,Meher
northern,1,Northern
269,1,269
humour,1,humour
cypress-fair/cypress-fal,1,Cypress-Fair/Cypress-Falls
stimul,66,"stimulation, stimulants, stimulating"
sufism,579,Sufism
plateau,1,plateau
|publisher=wikisourc,2,|publisher=Wikisource
finder,1,finders
no_drugs.jpg|thumb,1,No_drugs.JPG|thumb
karoochhoon,1,karoochhoon
"fromm,",1,"Fromm,"
lovin,3,"Lovin, LOVIN"
catalan,2,Catalan
emotion-foot,93,"Emotion-footer, emotion-footer"
confront,8,confrontation
earthquak,1,earthquake
collect,221,"collected, Collection, Collected, collective, collection"
arthur,4,Arthur
case:,13,case:
intimacy+commit,2,intimacy+commitment
ahbez,8,Ahbez
//lovestudio.blogspot.com/2006/06/great-ways-to-say-i-love-you.html,1,//lovestudio.blogspot.com/2006/06/great-ways-to-say-i-love-you.html
hallmark,1,Hallmark
idiomnot,73,IdiomNote
understood,43,understood
nourritur,1,Nourriture
consciou,3,conscious
surpris,2,surprise
distribut,1,distributing
iniibig,1,Iniibig
chicagoan,172,Chicagoans
===phases===,99,===Phases===
love-h,210,"Love-hate, Love-Hate"
_romanc,32,_Romance
hebbak,1,hebbak
charater,1,charaterized
anni,7,"ANNI, Annie"
prof,1,Prof
..suck,2,..SUCKS
anna,22,"Anna, anna"
''type,1,''Types
*romanian:,1,*Romanian:
othello,32,Othello
anata,7,anata
ronni,1,Ronnie
qing,65,Qing
complimentari,16,complimentary
===christin,1,===Christine
pike,1,Pike
ceci,1,Ceci
daphni,3,Daphnis
orgasmo,4,Orgasmo
prostat,9,prostate
charl,2,charles
john|,1,John|
====phileo====,5,====Phileo====
conquest,14,conquests
non-spous,1,non-spousal
*farsi:,1,*Farsi:
angela,2,angela
szeretlek,4,Szeretlek
plaisir,1,plaisir
kalachakranet,1,kalachakranet
question,18,"questionable, questioned, questions"
long,477,"longing, long, Long"
grá,3,Grá
ahmedvolk,1,AhmedVolks
styliz,11,stylized
.|thumb,4,.|thumb
cote==,1,cote==
cloth,2,clothes
raak,1,Raak
“feeling”,1,“feeling”
uncontrol,47,uncontrollable
chiqui,1,chiqui
penguin,2,"penguin, Penguin"
chợt,1,chợt
patriot,225,patriotism
ix.,2,IX.
consist,465,"consistently, consistant, consists, consistent"
谈恋爱,3,谈恋爱
lifespan,1,lifespans
z,1,Z
etc.,46,etc.
'sexual,80,'sexual
love|famili,10,love|familial
//www.third-reich-books.com/x-547d-ss-culture-volume-four.htm,1,//www.third-reich-books.com/x-547d-ss-culture-volume-four.htm
enlarg,1,enlargement
hand.svg|left|30px,1,hand.svg|left|30px
secord,1,Secord
"recently,",2,"Recently,"
kama_,44,Kama_
kn,4,kn
philadelphia:,1,Philadelphia:
|freedom,2,|freedom
graham,5,"grahame, GRAHAM, GRAHAME"
tumas,2,tumase
saudari,1,saudari
rainbow,1,Rainbow
gru,1,gru
grr,1,grr
kama|,1,Kama|
newcomers|welcom,1,newcomers|welcome
nick,13,"Nick, NICK, nick"
nico,2,Nico
gra,3,gra
♥♥♥♥♥♥♥♥♥♥♥,1,♥♥♥♥♥♥♥♥♥♥♥
ouyay,2,ouyay
nice,4,"nicely, nice, Nice"
sutra,110,"Sutras, Sutra, sutra"
booger,2,"booger, BOOGERS"
ezhel,1,Ezhele
gihigugma,1,Gihigugma
overview==,3,Overview==
meaning,100,meaningful
civilz,2,civilzed
joehl,1,Joehle
|companion,1,|Companionate
casey,1,CASEY
happier,11,happier
12360,56,12360
otherword,1,otherwords
c.f,5,c.f
nasa,3,nasa
karma,13,"Karma, karma"
ashton,2,ashton
about|emot,13,about|emotions
pervers,12,"perversion, perverses"
edg,13,edge
marda,1,marda
edi,1,Edy
museum.jpg|thumb|left|150px|,18,Museum.jpg|thumb|left|150px|
steve,4,"Steve, steve"
gana,1,ganas
agron,3,Agron
gang,1,gang
"bible,",1,"Bible,"
bible-,1,Bible-
superfici,1,superficial
love.png|thumb|right|230px|simplist,1,love.png|thumb|right|230px|Simplistic
self-poison,2,self-poisoning
note:,16,NOTE:
"vaginal,",1,"vaginal,"
''howev,2,"''however, ''However"
frequenli,5,frequenly
simliar,8,simliar
019285433x,1,019285433X
bonding==,21,bonding==
hinduism,311,"Hinduism, HInduism"
jsklfjdsfjdskflsadj,1,jsklfjdsfjdskflsadj
/www.lovetest.com,1,/www.lovetest.com
diliger,86,Diligere
ia`o,2,Ia`oe
bible|,1,Bible|
polubeel,1,polubeel
oflov,1,ofLOVE
iliad,92,Iliad
duffi,1,Duffy
religions===,6,religions===
markado,1,markado
relev,138,"relevance, relevant"
bryant,12,Bryant
wikihow-checklist,1,wikihow-checklist
-in,2,-in
兼愛,6,兼愛
"language,",3,"language,"
dealt,2,dealt
mirag,1,mirage
claudia,1,claudia
commandment|greatest,3,Commandment|greatest
kris|kris+alana,1,Kris|Kris+Alana
battl,2,"battle, battled"
13:13,1,13:13
"sex,",2,"sex,"
engagement|location=grand,2,Engagement|location=Grand
“succeed,1,“succeeded
plead,1,pleading
"desire,",2,"desire,"
trang,1,Trang
folk,19,folk
|doi=10.1037/h0029841,2,|doi=10.1037/h0029841
compar,360,"comparing, comparable, compared, compares, comparative"
ojk,6,ojk
krid,3,KRID
19th,3,19th
nahigugma,2,Nahigugma
vibrat,2,vibrator
chose,1,choses
sexi,7,"sexy, SEXY"
yoruba,2,Yoruba
giant,1,giant
|last=fisher|first=helen|title=whi,1,|last=Fisher|first=Helen|title=Why
slater,33,Slater
0679761837,67,0679761837
:it,1,:It
kiss.jpg|thumb|right|in,7,Kiss.jpg|thumb|right|In
|furri,1,|furry
larger,2,larger
kilroy,1,Kilroy
pp-semi-vandalism|small=y,4,pp-semi-vandalism|small=yes
wibe,1,wibe
''confessio,4,''Confessio
date=januari,1,date=January
/param,1,/param
typic,233,"typically, Typically, typical"
tennis|tenni,25,tennis|tennis
sheila,3,Sheila
egypt,1,egypt
appli,440,"applied, applying, applies, apply"
app,2,app
delant,1,delante
kristina,215,"kristina, Kristina, KRISTINA"
duck,1,ducks
059.jpg|thumb|fratern,4,059.jpg|thumb|Fraternal
semi-tru,10,semi-true
fed,105,fed
hahahahaha,2,hahahahaha
from,2265,"From, from, FROM"
usa,19,USA
.ami,2,.AMY
gern,1,gern
creol,2,Creol
few,250,few
sacrificial_lov,2,Sacrificial_love
//books.google.co.uk/book,29,//books.google.co.uk/books
sort,3,"sort, sorted"
condom,2,condoms
mình,1,mình
19:18,110,19:18
//books.google.es/book,36,//books.google.es/books
rabbin,110,Rabbinic
nynorsk,1,Nynorsk
columbu,1,Columbus
愛情,117,愛情
recount,1,recount
penis,2,penises
soro,2,Soro
annoy,2,"annoyance, annoying"
==sources==,7,==Sources==
kurtsson,1,kurtsson
critic,46,"criticized, Critics, Critical, critical"
flgglkfgol,6,flgglkfgol
==notes==,38,==Notes==
note|equ,5,note|equation
mīlestība,6,Mīlestība
tae,2,"Tae, tae"
carrot,1,CARROTS
tal,7,Tal
tan,2,"tan, TAN"
löfob,1,löfob
taj,1,Taj
estrang,18,estranged
lopveop,1,Lopveop
sit,10,"sits, sit, SIT, sitting"
newadvent.org,6,newadvent.org
six,123,six
slovenian,2,Slovenian
serum,1,SERA
brian,2,"Brian, BRIAN"
kyu,1,Kyu
4:8,40,4:8
//www.wikiprocess.com/wiki/dating_with_women,1,//www.wikiprocess.com/wiki/Dating_With_Women
instead,231,"Instead, instead"
mccoy,1,McCOY
hinderi,17,Hindery
sin,16,"sins, Sins, sin"
chri,11,"chris, Chris, CHRIS"
unbreak,1,unbreakable
tension,1,tension
thumb|archetyp,1,thumb|Archetypal
cupboard,11,Cupboard
attend,42,"attending, attendant"
"assumption,",1,"assumption,"
hazard,1,hazardous
exemplifi,79,exemplified
attent,4,attention
taco,1,tacos
-pleas,1,-please
1884,8,1884
fratern,1,Fraternal
cults==,1,Cults==
emperor,4,emperor
honestli,3,honestly
light,11,"lights, Light, light"
chapman,2,"CHAPMAN, Chapman"
emanuel,47,Emanuele
mainten,40,maintenance
conflat,92,conflation
fergu,2,fergus
breast,2,"breast, breasts"
affection.,8,affection.
"affection,",1,"affection,"
reflist|30em,2,Reflist|30em
joanna,2,Joanna
135,210,135
134,1,134
13:,3,13:
language|greek,121,language|Greek
love|location=new,6,Love|location=New
bhalo-bashe,2,bhalo-bashee
gubbi,1,Gubbi
thunay,2,thunay
article4,9,article4
neyaaaahh,1,NEYAAAAHH
article:,1,Article:
vital,7,"vital, Vital"
external_link,4,External_links
underpin,5,underpinnings
faveorit,1,faveorite
''agapē,2,''agapē
"world,",1,"world,"
crash,1,crashing
disav,1,disavous
brrropppppppp,3,BRRROPPPPPPPP
unmatch,1,unmatched
flew,2,flew
oyata,2,"oyata, Oyata"
hairypussypics.net/tgp/hairy9/fabfv033.jpg,1,hairypussypics.net/tgp/hairy9/fabfv033.jpg
billi,1,Billy
|last=singer|first=irving|title=th,1,|last=Singer|first=Irving|title=The
//farsideofcomplexity.blogspot.com/2006/05/love-defined.html,7,//farsideofcomplexity.blogspot.com/2006/05/love-defined.html
trac,2,Trac
profound,149,profound
edit,295,"edition, edits, EDITED, edited, edit, editing"
'delectar,17,'delectare
trap,4,"trap, trapped"
darci,2,Darcie
"times,",1,"times,"
impract,1,IMPRACTICAL
1083,4,1083
attachment===,97,"Attachment===, attachment==="
''chen,4,''Chen
envieth,10,envieth
interpretation===,1,interpretation===
==list,1,==List
ouy,1,Ouye
89,5,89
annot,1,Annotated
our,87,"Our, OUR, our"
o.0,2,o.0
proclaim,6,proclaiming
86,15,86
87,35,87
out,348,"OUT, Out, out"
//www.gratitudebook.com,1,//www.gratitudebook.com
dablink|for,12,dablink|For
sentiment,197,"sentimental, sentiment, Sentiment"
singapor,1,singapore
2011-09-,1,2011-09-
peerless,1,peerless
categori,613,"Category, category, categories"
si8we34,1,si8we34
"phrase,",1,"phrase,"
"norepinephrine,",1,"Norepinephrine,"
db-nonsens,1,db-nonsense
plural,253,"plurality, plural"
==personals==,1,==Personals==
category:,1,Category:
philia,669,"philias, philia, Philia"
o.e,5,O.E
//www.lulu.com/content/1026825,11,//www.lulu.com/content/1026825
0-8128-6134-5,54,0-8128-6134-5
york,252,York
dictionari,650,"Dictionary, DICTIONARY, Dictionaries"
loving-kind,89,loving-kindness
molli,5,Molly
cri,12,"cries, cry"
g,107,"G, g"
col-start,123,col-start
illicit,12,illicit
adrian,8,Adrian
cain,2,Cain
robbi,1,Robbie
dn|date=jun,1,dn|date=June
*,11583,*
isbn,526,"isbn, ISBN"
extra-marit,12,extra-marital
cañon,1,Cañon
echo,105,echoes
theory|attach,136,"theory|attachment, theory|Attachment"
uidaodjsdsew.gif|thumb|right|a,16,uidaodjsdsew.gif|thumb|right|A
love”,10,love”
filial,7,filial
nothing|much,7,Nothing|Much
utc,33,UTC
prioriti,2,"priority, priorities"
jaceyl,3,Jaceyl
unknown,110,unknown
accent,3,accented
"patient,",1,"patient,"
seviyurum,1,seviyurum
patient.,1,patient.
their,2185,"their, Their"
love|thre,16,love|three
πow,10,πow
levd,1,Levde
harbinger|harbing,1,harbinger|harbinger
kiero,1,KIERO
jule,2,Jules
''agapo,181,''agapo
等发完后看看三天内就能得到心爱的人,1,等发完后看看三天内就能得到心爱的人
juli,1,July
quran-usc|6|8-9|q=,1,Quran-usc|6|8-9|q=
====agap,19,"====Agap, ====Agape"
diminish,3,"diminish, diminishes"
===,654,===
*czech,1,*Czech
holland,2,Holland
saqi,125,Saqi
ecetera,1,ecetera
xenia,71,"Xenia, xenia"
moto,1,moto
a.m,1,a.m
undergo,1,undergo
uteru,2,uterus
|deuteronomi,1,|Deuteronomy
hy,2,hy
potenc,3,potency
organ|vestigi,1,organ|vestigial
afraid,1,afraid
我爱你,1,我爱你
love|date=octob,2,love|date=October
“ascending”,1,“ascending”
"artist,",2,"artist,"
nt-3,37,NT-3
nt-4,37,NT-4
jamich,1,Jamich
ahava.jpg|thumb|,5,Ahava.jpg|thumb|
sindhi,2,Sindhi
trivia,1,Trivia
=,1412,=
//www.colorwize.com/soulmates1.htm,1,//www.colorwize.com/soulmates1.htm
who,952,"who, WHO, Who"
geroldi,41,Geroldi
film|movi,23,film|movies
wht,5,WHT
class,3,class
“charit,1,“charitable
*lojban:,1,*Lojban:
dent,1,Dent
deni,114,"deny, Denis"
determin,129,"determined, determines, determine, determining"
ho,1,ho
obsessive-compuls,16,obsessive-compulsive
dorothi,454,Dorothy
"one,",1,"one,"
*gujrati:,1,*Gujrati:
dije,1,dije
sarah-ch,1,Sarah-chou
utter,2,"utter, utterance"
fear,71,"fear, fears"
darkest,1,Darkest
`abdu'l-bahá,1,`Abdu'l-Bahá
q3,1,q3
ha,2974,"HAS, has, Ha, ha"
locat,1,locate
q=,23,q=
mckenzi,2,"McKenzie, Mckenzie"
ltest,1,ltest
''lujo,3,''Lujo
ved=0cjybeogbmb,6,ved=0CJYBEOgBMBE
"poets,",1,"poets,"
vigor,1,vigorous
contribut,106,"contributing, contribute, contributes, contributed"
ralston,10,Ralston
approv,5,"approval, approved"
''physic,43,''physical
language|kazakh,7,language|Kazakh
de-emphas,60,de-emphasized
====selfish,1,====Selfish
wallpap,1,wallpapers
κ,1,Κ
.peopl,1,.People
paul|paul,2,Paul|Paul
cotter,1,cotter
self-indulg,4,self-indulgence
''adveṣa,2,''Adveṣa
jaime,1,Jaimee
thrive,14,thrives
diametr,17,diametrically
view,1694,"views, Views, viewing, View, view, viewed, VIEW"
expel,1,expelled
credibl,1,credible
knowledg,133,"knowledge, Knowledge"
wierdo,1,wierdo
사랑,47,사랑
prami,1,prami
===examples===,1,===Examples===
behibek,3,"Behibek, behibek"
closer,2,closer
cole,2,cole
venabl,3,"Venable, venable"
favor,89,"favored, favor"
physiolog,261,"physiological, physiology"
travi,1,TRAVIS
chemic,337,"Chemical, chemical, chemicals, CHEMICAL, Chemically"
agape|,3,"Agape|, agape|"
a.d,2,A.D
jou,9,jou
amen,20,"AMEN, amen, amenable"
peruano,1,PERUANO
sh'teme,1,Sh'teme
a.i,1,A.I
joa,1,Joa
job,4,"job, jobs"
entir,23,"entire, entirely"
joe,6,"Joe, joe"
བརྩེ་དུང་།,3,བརྩེ་དུང་།
amer,5,"aMER, AMER"
jon,1,Jon
joo,7,Joo
gdsuxcgyudf,1,GDSUXCGYUDF
display,19,"displays, displayed, display"
april,6,April
mwaaa,1,mwaaa
atleast,1,atleast
atyp,1,atypical
tebya,2,tebya
wall,5,"wall, Wall, walls"
walk,2,"walking, walks"
pooh,1,pooh
shaman,6,Shaman
nature|naturalist,62,nature|naturalistic
respect,368,"respected, respects, Respect, respectively, respect"
enighten,1,enightenment
''anatomi,1,''Anatomy
4:7-8,6,4:7-8
i.e.,26,i.e.
decent,1,Decent
//www.facebook.com/note.php,1,//www.facebook.com/note.php
compos,13,composed
compon,852,"component, components"
besid,5,"beside, BESIDE, Besides"
hindi,2,Hindi
motherfuck,1,motherfucking
كۆرمەك,65,كۆرمەك
popul,2,population
ndash,617,ndash
mike,14,"MIKE, mike, Mike"
proudest,1,proudest
"influential,",2,"influential,"
sequence.,43,sequence.
t'ador,3,t'adore
kisser,1,kisser
puberti,1,puberty
dickless,1,dickless
love_life_advic,1,love_life_advice
present,325,"presents, present"
self-esteem,117,self-esteem
deodor,1,deodorant
brenden,2,brenden
wilt,108,wilt
|month=march,2,|month=March
primaci,148,primacy
will,1053,"will, WILL, willing, Will"
insinu,22,insinuating
cocott,2,cocotte
wili,1,wily
wild,2,"Wild, Wilde"
hutsoal,1,Hutsoall
~,2,~
|homolog,1,|homologous
stuip,6,stuip
kandic,1,KANDICE
horribl,2,"horrible, HORRIBLE"
ē,36,"ē, Ē"
motiv,416,"motivator, motive, motivation, motivated"
swami|title=wond,1,Swami|title=Wonderful
philoxenia,36,Philoxenia
whore,4,"whore, WHORE"
apprehens,51,apprehension
adversu,1,adversus
uniti,5,unity
njan,2,Njan
buddhist,66,"Buddhist, buddhist, Buddhists"
//www.aeriagloris.com/resources/quotes/lovequotes.htm,1,//www.aeriagloris.com/Resources/quotes/LoveQuotes.htm
cross,34,cross
//www.abookoflove.com/,1,//www.abookoflove.com/
member,98,"member, members"
buddhism,527,Buddhism
hippo|,1,Hippo|
largest,1,largest
inch,2,"inch, inches"
constel,20,constellation
|pages=97–117,1,|pages=97–117
difficult,566,difficult
yoon,4,Yoon
slave,1,slave
'lj,1,'lj
romeo,61,"romeo, Romeo"
1972.,5,1972.
thoe,1,Thoe
|215px,1,|215px
student,61,"students, student, STUDENT"
infactu,2,infactuation
soulish,1,soulish
swansheart.jpg|thumb|300px|left|swan,3,SwansHeart.jpg|thumb|300px|left|Swans
ages|th,6,Ages|the
firstli,3,Firstly
certian,1,certian
english,963,"english, English"
hamilton,2,Hamilton
abstraction.howev,2,abstraction.however
inc.,46,Inc.
aesthet,28,aesthetic
|150px,1,|150px
|crystal,1,|crystallization
schizofrenia,3,schizofrenia
rocket,1,Rocket
*quenya:,1,*Quenya:
"戀人,",1,"戀人,"
//www.religiousbook.net/books/online_books/jt/jesus_teaching_23.html,1,//www.religiousbook.net/Books/Online_books/Jt/Jesus_Teaching_23.html
obtain,1,obtained
id=33,2,id=33
lovein,1,lovein
heavili,23,heavily
biologist,5,"Biologist, biologists"
simultan,6,"simultaneous, simultaneously"
nov,2,Nov
skt,5,Skt
rapid,129,"rapid, Rapids"
lust-lov,3,Lust-love
bell,12,bell
smith,6,"SMITH, Smith, smith"
snmsk,1,snmsk
godherad,1,Godherad
policy|block,1,policy|blocked
clyde,102,Clyde
